customerid,product_cluster_diversity,primary_product_cluster,total_quantity,product_cluster_entropy
12447.0,4,1,190,1.2294987326669933
12449.0,8,2,1115,1.6769035232736687
12450.0,4,9,240,1.3013055500369102
12451.0,11,4,4107,1.7268655628188672
12453.0,8,2,564,1.7895991627683345
12455.0,7,11,2174,1.759415601841233
12456.0,9,2,1134,1.7922721987684547
12457.0,6,4,286,1.4377014430429413
12458.0,6,4,270,1.6668756968308382
12461.0,7,9,299,1.7584833527781267
12462.0,6,7,317,1.4552884143251827
12463.0,9,4,665,1.8715257935607859
12464.0,2,2,92,0.5117400732174093
12465.0,5,2,298,1.1494003261529748
12468.0,7,4,383,1.4482764755147841
12471.0,8,2,4626,1.5959174938850462
12472.0,8,4,3380,1.7607935111932322
12473.0,8,4,820,1.6916430895653205
12474.0,9,2,2928,1.744141515242836
12476.0,9,2,1202,1.6999632734334027
12477.0,10,2,2629,1.9206239674489893
12480.0,8,2,1252,1.6149582109431
12481.0,8,2,2799,1.7282717350721415
12483.0,8,9,843,1.9618039959210767
12484.0,10,4,1991,1.8508560879560925
12489.0,5,2,105,1.3624474846916286
12490.0,8,9,2176,1.6112307441573286
12492.0,3,1,69,1.0986122883681095
12493.0,6,9,256,1.1174628598464011
12494.0,5,2,450,1.5751197549214293
12500.0,5,4,1342,1.5045543782031814
12501.0,9,4,1828,1.7192288711740062
12502.0,10,2,917,1.8972486817203433
12503.0,1,4,-1,-1.000000082690371e-10
12505.0,1,4,-1,-1.000000082690371e-10
12506.0,7,2,24,1.6533036796630114
12507.0,4,2,931,1.1655560496851178
12509.0,3,9,55,0.796311639873813
12510.0,7,2,365,1.7577162394479307
12513.0,5,9,472,1.4788135529906334
12514.0,7,4,468,1.6264553778552693
12515.0,5,2,131,0.9089087343987811
12516.0,2,9,345,0.6172417695303416
12517.0,9,2,883,1.859890594778625
12518.0,3,4,195,0.8569977544780645
12520.0,8,4,1168,1.7376322811579763
12521.0,8,3,393,1.8361259709251974
12523.0,8,4,817,1.7757603822696182
12524.0,9,4,2430,1.7238196466080324
12526.0,6,2,350,1.4881184233158058
12527.0,4,4,221,1.3397942798855758
12528.0,5,2,541,1.0407774837468415
12530.0,7,9,635,1.5412686779892821
12534.0,9,7,705,2.0972776964951025
12535.0,6,9,227,1.4771727641046741
12539.0,9,1,1679,1.8256278104471013
12540.0,10,4,4817,1.8289513649386056
12541.0,5,2,479,1.4422532326511264
12545.0,5,4,346,1.2868550649817734
12547.0,3,11,134,0.9743147525693494
12548.0,2,4,49,0.5004024233381879
12551.0,1,9,110,-1.000000082690371e-10
12553.0,10,4,1439,1.6332682782146346
12556.0,11,2,191,2.0346456517527174
12557.0,3,9,5858,1.013331411086089
12559.0,5,2,293,1.4835679082394697
12560.0,6,1,936,1.5119615649595652
12561.0,5,2,177,1.4013926461081228
12562.0,6,9,826,1.2905539290348134
12564.0,4,9,143,1.173206115785261
12565.0,5,1,75,1.4184836614456566
12567.0,9,9,3578,1.8563389254263205
12569.0,8,2,958,1.582816640920408
12571.0,5,7,209,1.4594818733690849
12573.0,8,4,107,1.7931495664764343
12574.0,5,1,61,1.3896811914839047
12576.0,9,9,674,2.019163647684353
12577.0,10,4,136,1.9478092817351036
12578.0,7,1,781,1.6172101362781373
12580.0,6,0,250,1.6330306924041427
12582.0,4,1,308,1.0844458987370886
12583.0,9,4,3630,1.6855735928696547
12584.0,6,2,130,1.4775296194539789
12585.0,10,4,1317,1.9408373674945174
12586.0,1,2,-2,-1.000000082690371e-10
12589.0,3,2,83,0.6390318593501769
12590.0,8,9,4895,1.8525737733067067
12591.0,7,2,242,1.7745281727898692
12592.0,2,9,302,0.6581099873431143
12593.0,4,4,206,1.089871121871088
12594.0,8,9,1541,1.7095679399148822
12596.0,7,2,168,1.8037193770688749
12597.0,10,1,765,1.9334414811468736
12598.0,5,4,983,1.4696470320179305
12599.0,5,2,761,1.34797395242212
12600.0,8,9,543,1.6500599284198567
12601.0,7,4,244,1.719620519135556
12604.0,3,2,137,0.8018185522433373
12605.0,2,4,-4,0.6365141680948128
12609.0,6,4,528,1.5157704647322694
12610.0,9,4,724,1.8702077798921253
12613.0,6,4,782,1.4202522825835793
12614.0,6,2,76,1.5910929048167248
12615.0,7,4,421,1.5721736359771843
12616.0,4,4,284,1.1174899590231537
12619.0,4,2,1773,1.0294481700712663
12620.0,5,4,520,1.5550605064875014
12621.0,9,9,5963,1.721326996161194
12622.0,5,2,81,1.4241299168467734
12623.0,6,9,195,1.4383318466448687
12624.0,6,2,391,1.4869124122251733
12625.0,7,4,1916,1.5326939201063066
12626.0,9,4,2404,1.7328518862727262
12627.0,8,4,1686,1.5234826080417416
12633.0,9,9,1077,1.7108064390315154
12635.0,6,4,437,1.5650866083199146
12637.0,10,4,2975,1.7493377576363853
12639.0,5,2,217,1.3260755559963138
12641.0,5,2,78,1.4142790646247085
12642.0,4,2,277,1.17295457711597
12643.0,5,4,1808,1.480016884723025
12644.0,7,2,348,1.5135162314537962
12645.0,6,2,887,1.3998980783597135
12647.0,6,2,1143,1.3819887019453945
12648.0,5,1,168,1.285572450787814
12649.0,5,4,585,1.3190877079967809
12651.0,4,2,78,1.2730283361896257
12652.0,8,1,513,1.7550588438876318
12653.0,8,2,1279,1.8355930464537447
12654.0,5,2,151,1.3904950580899564
12656.0,6,9,1405,1.2764330437011104
12662.0,10,9,1433,1.7269605876905358
12664.0,3,2,951,0.7330621704939262
12665.0,2,2,60,0.5004024233381879
12666.0,1,2,-56,-1.000000082690371e-10
12668.0,10,2,1488,1.5909195407889258
12669.0,9,4,1144,1.7359678671344927
12670.0,5,9,843,1.5282021409446032
12672.0,4,2,78,1.1935496036981332
12673.0,6,4,181,1.4354039419363083
12674.0,7,4,805,1.349387721758721
12676.0,6,4,494,1.6283797543625802
12678.0,9,2,6295,1.807410135017812
12679.0,5,2,492,1.5398111635868292
12680.0,5,4,238,1.1358048072738738
12681.0,11,2,5725,1.8867961172639909
12682.0,9,2,4132,1.6438041306796098
12683.0,8,2,4314,1.6280656636176805
12684.0,6,4,1286,1.0807978771306812
12685.0,9,4,1109,1.890146159398905
12686.0,3,4,107,0.796311639873813
12688.0,10,2,3292,1.7115174504276591
12689.0,5,4,289,1.1382804219411562
12690.0,5,9,126,1.5418327377863623
12691.0,5,4,214,1.3385658154095033
12693.0,7,9,290,1.780102234945871
12694.0,3,2,323,0.8237197312118312
12695.0,6,9,190,1.6327829752812206
12697.0,5,2,398,1.416966185585084
12700.0,9,4,1544,1.5478367740722112
12701.0,6,2,298,1.6168017148155218
12704.0,8,2,509,1.8192688318858914
12705.0,9,2,2705,1.6533185539678315
12707.0,5,1,262,1.0469879290064308
12708.0,7,2,1095,1.488913612824208
12709.0,7,2,2870,1.6677431202084085
12710.0,5,4,893,0.9427891464231704
12712.0,10,2,962,1.9734246115400031
12714.0,8,4,2478,1.6873015985614268
12715.0,5,9,204,1.2446725376717775
12716.0,6,1,523,1.5684510895492485
12717.0,8,10,541,1.845981055168138
12720.0,7,4,3482,1.5468374759981527
12721.0,7,4,1276,1.5630509038820528
12722.0,8,11,633,1.7252297808286912
12724.0,3,9,208,0.7270013622470586
12725.0,4,7,164,0.8965413057410984
12726.0,5,4,1948,1.1061080004580282
12727.0,8,4,1763,1.6353834408694805
12728.0,7,2,268,1.3955281813274392
12729.0,3,4,241,0.9406911803575431
12731.0,8,4,5592,1.6988449294489603
12732.0,3,1,135,0.891867395017251
12733.0,6,1,178,1.5102499218053302
12734.0,2,2,88,0.6931471803599453
12735.0,5,2,382,1.2543667083157501
12736.0,2,2,173,0.5623351444188083
12738.0,3,2,186,0.9276173340271816
12739.0,4,4,571,1.0193633218144238
12743.0,9,2,324,2.0587380533340376
12744.0,10,4,5171,2.086661781004107
12747.0,9,3,920,2.0281659754873838
12748.0,14,4,8968,2.0626938724618142
12749.0,9,2,1318,1.619896557089264
12750.0,4,2,199,1.3074892667218043
12753.0,9,4,9833,1.7054607878071106
12754.0,4,4,6483,1.0904397125787215
12755.0,2,4,866,0.6365141680948128
12757.0,7,9,1173,1.2331851186524483
12758.0,7,9,2532,1.3184567252845072
12759.0,8,4,686,1.6223521350284682
12763.0,4,4,316,1.223575653738956
12764.0,9,2,398,1.9468367004789366
12766.0,10,2,2767,1.7853588058195127
12769.0,7,2,356,1.7150053802413416
12770.0,3,9,793,0.8981370028878678
12775.0,6,11,800,1.5513768210976515
12778.0,3,2,482,0.965335315987958
12779.0,10,2,1533,1.6562943439585622
12781.0,6,0,307,1.6766961319918527
12782.0,9,9,1010,1.8777954734595406
12785.0,4,9,162,0.9257019107219666
12787.0,4,4,210,1.1246702888376168
12790.0,6,4,166,1.276550779211499
12791.0,2,1,97,0.6931471803599453
12792.0,7,0,229,1.556859090430091
12793.0,2,9,365,0.5297061988576545
12794.0,6,1,227,1.5741030011371855
12797.0,5,4,79,1.2341113427738555
12798.0,3,4,2256,0.8675632281814611
12802.0,5,9,312,1.4075178305707197
12808.0,3,9,108,0.6019239714322895
12809.0,4,2,247,1.266022470218998
12811.0,4,9,250,1.0461017278194773
12814.0,2,4,49,0.6931471803599453
12815.0,7,1,403,1.527689770932788
12816.0,8,2,129,1.6859161686529363
12817.0,4,0,53,1.3862943607198905
12818.0,4,1,1083,1.2218120599359306
12820.0,5,7,158,1.564957249742801
12821.0,2,11,90,0.37677016105643674
12823.0,1,9,160,-1.000000082690371e-10
12826.0,4,9,731,1.270531089449703
12828.0,6,11,157,1.7030728884136557
12829.0,4,2,375,1.1269287944006758
12830.0,5,4,6487,1.2699602823275216
12831.0,4,2,135,1.310783677699714
12832.0,5,2,146,1.5217781868607303
12833.0,7,2,168,1.844120729843589
12834.0,7,12,122,1.7086559466420694
12836.0,10,4,951,1.852291274874851
12837.0,7,2,26,1.8711604135318063
12838.0,7,4,253,1.727860120965521
12839.0,10,9,2406,1.7277492967817583
12840.0,8,9,1701,1.451057093038255
12841.0,9,2,1916,1.8931867065932024
12842.0,5,2,157,1.252762967995368
12843.0,8,9,813,1.5669351073864757
12844.0,7,2,86,1.763877080512853
12845.0,6,2,205,1.5463859189996778
12849.0,6,0,526,1.1346714508136442
12851.0,8,1,133,1.6691593670159064
12852.0,4,1,162,1.2025488637189252
12853.0,9,2,840,2.0593750154380106
12854.0,10,0,439,2.0018304475082793
12855.0,1,1,42,-1.000000082690371e-10
12857.0,8,2,355,1.9483166437818547
12863.0,1,2,-2,-1.000000082690371e-10
12864.0,1,11,216,-1.000000082690371e-10
12865.0,9,4,628,1.808641984056249
12866.0,6,1,177,1.5685086357351274
12867.0,10,4,3864,1.8432462017972182
12868.0,8,1,996,1.9439213918545544
12870.0,2,2,-2,0.6931471803599453
12871.0,2,7,148,0.6829081045004717
12872.0,8,4,361,1.9430919021866657
12873.0,2,4,128,0.5623351444188083
12875.0,1,7,2019,-1.000000082690371e-10
12876.0,5,9,677,1.365118165011819
12877.0,10,2,769,1.7573151648937992
12878.0,8,3,567,1.882062228638922
12879.0,2,1,58,0.5623351444188083
12881.0,3,1,21,0.796311639873813
12885.0,7,2,425,1.517852440749908
12886.0,8,2,445,1.8211645822335307
12888.0,4,2,68,1.3517839938896459
12891.0,2,4,950,0.6365141680948128
12897.0,2,11,116,0.6730116668092565
12901.0,5,4,11060,1.4175986700821612
12902.0,6,2,67,1.6726254455503207
12904.0,7,11,168,1.8013799105272714
12908.0,1,11,600,-1.000000082690371e-10
12909.0,7,2,863,1.6866720880491515
12910.0,5,9,996,1.4711406973773427
12913.0,5,7,445,1.3532737171317282
12915.0,3,2,93,0.8960502238406589
12916.0,8,2,1331,1.755810354122359
12917.0,1,2,120,-1.000000082690371e-10
12919.0,2,4,201,0.22371807586583375
12921.0,9,9,7195,1.7910125364738116
12922.0,5,4,370,1.4182550078602276
12924.0,5,1,453,1.2360529337595538
12928.0,7,9,800,1.3708724118893085
12929.0,4,1,48,1.2798542254336676
12930.0,5,1,106,1.2996509630498974
12931.0,9,4,22605,1.8917325121291677
12933.0,9,0,381,1.8647069430226095
12935.0,8,9,1353,1.7920446790612412
12937.0,4,9,334,0.9827551974379954
12939.0,5,1,3664,1.3188119796139683
12942.0,9,2,237,1.8656737381783464
12943.0,1,0,-1,-1.000000082690371e-10
12944.0,5,1,145,1.5124511779664482
12945.0,7,2,175,1.824496547059174
12947.0,8,4,1254,1.7470323927621096
12948.0,7,0,850,1.272086268390592
12949.0,9,2,2328,2.0841367956323533
12951.0,9,9,369,1.830253404916217
12955.0,7,4,1504,1.5612327684958485
12956.0,9,2,36,2.13650705672401
12957.0,9,2,1294,1.7441301347122102
12962.0,4,4,86,1.3579778545873242
12963.0,9,4,164,2.068513496459536
12967.0,6,2,515,1.405212138633332
12968.0,3,9,73,0.9502705389332347
12970.0,4,2,9,1.2148896535491205
12971.0,8,9,5956,1.8382441886860899
12974.0,4,9,24,1.320888342749322
12976.0,4,9,681,1.17295457711597
12977.0,2,2,12,0.6365141680948128
12980.0,3,3,1151,0.9299473003147054
12981.0,4,2,226,1.039909546030524
12982.0,8,1,310,1.9308456350530911
12987.0,6,2,113,1.522955066931318
12988.0,10,0,132,1.926065586988333
12989.0,5,1,2063,1.3745423056671904
12990.0,1,9,130,-1.000000082690371e-10
12991.0,5,2,447,1.1087279843056346
12993.0,6,9,222,1.4538982012722592
12994.0,7,1,291,1.439545794021066
12997.0,9,7,331,2.011289749328618
12999.0,5,1,342,1.509582590807664
13000.0,6,1,423,1.7085309820366474
13001.0,9,9,5183,1.8783500718542567
13002.0,4,2,87,1.1682824497765627
13003.0,2,2,187,0.6365141680948128
13004.0,10,9,3544,1.991393809757343
13005.0,7,4,173,1.651032959168633
13008.0,6,0,151,1.6479184324021645
13011.0,3,3,13,1.0986122883681095
13012.0,8,12,412,1.5291956768261268
13013.0,10,1,1906,1.714610328751262
13014.0,10,2,627,1.756410803682915
13015.0,8,1,741,1.7045397382446297
13016.0,4,2,352,0.8744400943413468
13018.0,11,4,4323,1.9803513040760403
13021.0,9,9,578,1.9874886827573386
13023.0,8,2,159,1.6046217348441674
13026.0,6,4,900,1.6607798611360387
13027.0,1,2,17280,-1.000000082690371e-10
13029.0,2,9,92,0.410116318088409
13030.0,8,9,186,1.6387959851082852
13033.0,4,9,83,1.2406842915533958
13034.0,4,11,128,1.1988493125136213
13035.0,5,4,212,1.2342678655790764
13037.0,9,2,539,1.644222328680532
13038.0,4,2,290,1.061845776121178
13043.0,3,1,303,1.0433534266422906
13044.0,5,2,540,1.1568488814328972
13045.0,6,2,322,1.5401962490075964
13046.0,5,9,76,1.470131919908841
13047.0,9,2,1447,1.7682501363391239
13048.0,9,9,1019,1.6596480672374083
13049.0,3,1,78,1.0042424727540764
13050.0,11,2,2768,2.1819246839483886
13052.0,6,11,295,1.7142031707432859
13055.0,5,9,362,1.3266844808873628
13058.0,1,9,12,-1.000000082690371e-10
13059.0,6,1,37,1.6769877737224175
13060.0,7,7,135,1.7710163680835906
13062.0,3,2,367,1.0928305532284885
13064.0,7,3,320,1.8273776294323134
13065.0,7,7,86,1.798105501924266
13068.0,1,9,100,-1.000000082690371e-10
13069.0,10,1,5027,1.7956452755935337
13070.0,1,9,110,-1.000000082690371e-10
13072.0,4,2,69,1.277034259066139
13075.0,6,1,589,1.5857708346080965
13077.0,9,7,658,1.89262137941418
13078.0,10,4,2657,2.12876428804696
13079.0,1,4,4,-1.000000082690371e-10
13080.0,4,4,120,1.242453324494
13081.0,11,2,13610,1.786940720711959
13082.0,8,2,4529,1.9200188661086481
13085.0,7,4,108,1.6337269623670407
13089.0,11,4,26077,2.067396826970844
13090.0,8,4,1107,1.7272104270935453
13092.0,5,9,87,1.4681399385162086
13093.0,8,4,4461,1.747310288646173
13094.0,2,7,1626,0.20619205043323185
13097.0,10,2,2035,1.8173021576844781
13098.0,9,9,11874,1.6706887946853732
13099.0,1,2,288,-1.000000082690371e-10
13101.0,6,11,116,1.6769877737224175
13102.0,10,4,3839,1.8840621747621846
13104.0,2,3,180,0.5623351444188083
13106.0,1,4,14,-1.000000082690371e-10
13107.0,6,4,981,1.4573253834024635
13108.0,3,4,298,0.6390318593501769
13109.0,7,2,295,1.8684480346008565
13110.0,8,4,345,1.9929450809957905
13113.0,9,2,2633,1.5940913626011286
13115.0,7,4,644,1.5728337431413733
13116.0,8,4,380,1.731646677269405
13117.0,7,7,751,1.6564743361956662
13118.0,8,1,279,1.7871937694441575
13120.0,1,3,12,-1.000000082690371e-10
13121.0,9,4,242,1.7083665912965387
13122.0,8,11,637,1.80522821206295
13124.0,10,4,1705,2.1145751360154095
13126.0,8,2,1104,1.892658168853274
13130.0,1,1,32,-1.000000082690371e-10
13131.0,3,2,136,1.0821955297387673
13132.0,1,3,20,-1.000000082690371e-10
13133.0,5,7,32,1.5498260453782016
13134.0,10,1,359,1.8380107393568248
13135.0,1,2,8600,-1.000000082690371e-10
13136.0,7,9,840,1.4299198068836483
13137.0,11,2,1331,2.0213725378745693
13138.0,6,0,255,1.4911572393394246
13139.0,5,9,726,1.2720234906013932
13140.0,9,11,220,1.935120680856775
13141.0,10,9,1013,1.974802649659821
13144.0,2,1,21,0.6365141680948128
13145.0,4,1,121,1.3321790398101223
13147.0,1,7,24,-1.000000082690371e-10
13148.0,11,2,1349,2.1338072699083304
13149.0,10,7,924,2.0174631946032315
13151.0,8,2,395,1.9099789347221243
13154.0,1,4,-1,-1.000000082690371e-10
13155.0,8,4,264,1.709433284238048
13157.0,7,9,899,1.2021054824056367
13158.0,7,9,936,1.6510554404482358
13159.0,11,4,645,1.8383459643681463
13161.0,2,3,37,0.6869615763973234
13162.0,11,9,1777,1.9601392761535394
13165.0,5,7,496,1.3114313369732373
13166.0,7,2,224,1.7705477622239394
13167.0,6,4,509,1.7436848093051367
13168.0,10,4,759,2.1096282437859357
13169.0,1,11,96,-1.000000082690371e-10
13171.0,6,2,53,1.5464074123922553
13173.0,6,1,114,1.5414409514734815
13174.0,11,11,989,1.9961108091778956
13178.0,7,9,3278,1.2429051398028612
13183.0,6,12,1839,1.1474190258491297
13184.0,10,11,1596,2.047195467701144
13185.0,1,2,24,-1.000000082690371e-10
13186.0,8,12,583,1.6627454884356607
13187.0,6,2,97,1.644635140198675
13189.0,10,2,526,2.139085893695714
13192.0,7,9,664,1.60475832338963
13194.0,2,4,26,0.6365141680948128
13196.0,6,4,332,1.4914924403825052
13198.0,10,4,2464,1.7917306426152977
13199.0,8,7,4084,1.5706641005407267
13200.0,5,4,396,1.2998697325131492
13203.0,8,7,298,1.9845459151938436
13207.0,2,2,72,0.5004024233381879
13208.0,10,11,602,2.031073181010389
13209.0,9,4,3628,1.9079109876390725
13210.0,4,11,328,1.2733256867159515
13211.0,5,4,662,1.1519002460274756
13213.0,8,9,535,1.784372039460197
13216.0,4,2,297,1.3321790398101223
13217.0,2,7,132,0.5004024233381879
13218.0,2,4,88,0.6730116668092565
13220.0,6,0,158,1.5634726976544664
13221.0,9,2,274,1.940535407936986
13223.0,3,2,88,1.0549201676861442
13224.0,8,9,711,1.7570148359187079
13225.0,6,12,2292,1.5802618869977534
13226.0,6,4,80,1.754105330399288
13227.0,3,9,99,0.9950269898795212
13229.0,3,2,75,0.7595473911748635
13230.0,10,4,1292,1.9897897948620757
13232.0,9,2,693,1.828488719551506
13233.0,6,4,452,1.6907718376057115
13235.0,7,9,557,1.694222269858836
13236.0,7,1,206,1.793265138903428
13238.0,4,9,157,0.760755258844303
13239.0,4,1,345,0.9792376505951506
13240.0,6,7,309,1.510609809364808
13242.0,1,9,150,-1.000000082690371e-10
13243.0,9,2,268,1.7791404614613229
13244.0,6,1,42,1.2798542252336675
13246.0,11,9,1569,2.126253059147789
13248.0,6,1,305,1.4948643277001339
13249.0,8,2,861,1.8555846416678972
13253.0,9,2,1836,1.8903498869379312
13255.0,3,3,110,1.0114042644073515
13258.0,4,7,97,1.0337005494525013
13261.0,3,4,210,0.936888307239016
13262.0,5,4,125,1.294545165344896
13263.0,12,1,3028,1.9346656835970095
13265.0,6,2,1242,1.4935139301843423
13266.0,7,1,3214,1.4640930075239509
13267.0,9,3,1470,1.915948760335066
13268.0,10,4,2553,1.9810469177267342
13269.0,9,2,2270,1.905886385445814
13270.0,1,9,200,-1.000000082690371e-10
13273.0,6,11,171,1.5581446174465499
13276.0,2,7,20,0.6829081045004717
13277.0,3,1,86,1.0397207705399178
13280.0,7,2,578,1.6221134259138057
13282.0,4,10,171,1.0844458987370886
13283.0,1,9,30,-1.000000082690371e-10
13284.0,4,2,91,1.1407201960134568
13285.0,9,9,1771,1.594733869132972
13291.0,7,2,259,1.410369206736631
13292.0,6,4,133,1.5367224688372194
13294.0,8,4,509,1.8222285990142804
13295.0,4,7,80,1.1187433355857523
13296.0,4,4,78,1.3321790398101223
13299.0,3,2,30,1.0549201676861442
13300.0,5,9,273,1.4302848571741607
13301.0,8,11,433,1.7264025857638217
13302.0,1,2,5,-1.000000082690371e-10
13304.0,7,4,238,1.8160253107291258
13305.0,8,4,947,1.6815262204852972
13307.0,1,1,4,-1.000000082690371e-10
13308.0,6,7,569,1.6203735961303543
13309.0,7,4,647,1.3572307964824493
13310.0,7,7,429,1.7798309204879705
13311.0,6,4,275,1.584831336717114
13313.0,6,9,581,1.444583756368379
13316.0,7,0,4278,1.5936064919785988
13317.0,7,1,545,1.75419110632937
13319.0,10,1,3970,1.855070495994493
13320.0,5,9,871,1.298782085310901
13324.0,3,2,2470,0.7924048019328815
13327.0,8,9,1658,1.757153547321765
13328.0,5,2,748,1.457058224057685
13329.0,3,2,187,0.8675632281814611
13330.0,7,9,819,1.5694504087244674
13334.0,9,1,1456,1.9108806274662329
13338.0,5,2,262,1.4534989307129715
13339.0,9,2,357,1.888796677965664
13340.0,9,2,6008,1.905331390121007
13341.0,4,2,325,1.2355352307432435
13343.0,4,9,150,1.2187590030236117
13344.0,9,2,621,1.877380952163772
13345.0,4,4,139,1.0097780472720654
13355.0,6,9,388,1.4034109847114657
13357.0,8,2,334,1.5927521793884951
13358.0,8,4,287,1.832001188180878
13362.0,10,1,749,2.118634453776308
13365.0,7,4,422,1.5702245438862104
13368.0,6,2,339,1.3835615257188183
13369.0,5,2,139,1.3831487507487417
13370.0,6,4,348,1.4944292546268236
13373.0,9,2,1130,1.8822381657480622
13376.0,8,9,551,1.6059372112185202
13379.0,5,1,176,1.3904377944394803
13381.0,9,2,1389,1.8314443383857464
13382.0,6,3,137,1.5419764321628249
13384.0,9,2,1202,1.6723178118891608
13385.0,8,2,299,1.850917240439668
13388.0,6,4,313,1.3618756075409029
13389.0,7,9,115,1.658110102867373
13391.0,1,11,4,-1.000000082690371e-10
13394.0,9,2,1519,1.8110773716661799
13395.0,6,7,350,1.531633583105699
13396.0,7,0,136,1.8619861074687059
13397.0,6,2,401,1.700984104869829
13398.0,8,2,299,1.8263689600512722
13402.0,6,4,527,1.587288924154361
13404.0,4,11,111,1.2206072641530175
13405.0,8,1,163,1.9340943528825987
13408.0,10,4,11953,2.094455760267615
13410.0,7,0,297,1.6674619327292948
13411.0,6,1,87,1.6212795196711394
13414.0,5,4,1630,1.3046169710751034
13417.0,4,4,72,0.9404479882553265
13418.0,11,4,3602,1.893367339333989
13420.0,3,4,113,0.8599672807355049
13421.0,8,4,496,1.8203208980571848
13425.0,8,2,1215,1.5896578170212279
13426.0,7,4,1267,1.2884798284981684
13427.0,7,11,455,1.6250824908260848
13434.0,1,12,72,-1.000000082690371e-10
13435.0,8,1,996,1.845126116928397
13437.0,10,2,734,2.0707173641181784
13439.0,10,0,257,1.8818595899674755
13441.0,3,11,208,0.6559757320365467
13448.0,8,1,778,1.747159871041582
13450.0,6,2,1270,1.7130525562273269
13451.0,10,9,2003,2.04536707759039
13452.0,1,2,2,-1.000000082690371e-10
13453.0,8,2,142,2.0330001991799116
13455.0,7,2,183,1.659283918817277
13456.0,5,4,329,1.2382990969789691
13458.0,11,9,5253,2.1525098726590315
13461.0,2,9,876,0.336495757383516
13462.0,5,0,69,1.5607104085414063
13466.0,6,2,320,1.5741030011371855
13468.0,10,2,2439,1.967492812944549
13470.0,1,9,120,-1.000000082690371e-10
13473.0,5,2,192,1.4791328069296434
13474.0,10,2,134,1.9748215878875988
13475.0,9,2,1114,1.9251306208811956
13476.0,7,2,450,1.4371111960864098
13477.0,8,4,717,1.720672315967426
13479.0,5,2,157,1.3007977735762553
13481.0,8,9,977,1.5163510291956197
13482.0,6,4,116,1.6417347115875214
13484.0,3,4,44,1.0397207705399178
13485.0,7,4,297,1.8112075784415687
13486.0,9,2,623,1.9205289578922342
13487.0,6,7,318,1.4254661269018496
13488.0,9,2,3684,1.9269084343392449
13489.0,3,7,708,0.8785250988271565
13491.0,8,1,860,1.8242749742430426
13492.0,5,9,508,1.386927733307762
13493.0,3,0,380,1.0821955297387673
13494.0,5,2,162,1.3296613483547581
13495.0,8,7,582,1.4758045180377393
13496.0,7,7,229,1.6848576155927792
13497.0,7,11,171,1.6826161317302255
13499.0,8,0,259,1.9447946869201491
